,Index,JSON Data,Date,City,Country,Latitude,Longitude,Temperature,Humidity,Clouds,Wind Speed
598,598,"{'coord': {'lon': 48.1831, 'lat': 31.5608}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 101.77, 'feels_like': 96.21, 'temp_min': 101.77, 'temp_max': 101.77, 'pressure': 996, 'humidity': 9, 'sea_level': 996, 'grnd_level': 995}, 'visibility': 10000, 'wind': {'speed': 9.69, 'deg': 297, 'gust': 15.48}, 'clouds': {'all': 0}, 'dt': 1660682210, 'sys': {'country': 'IR', 'sunrise': 1660702417, 'sunset': 1660750168}, 'timezone': 16200, 'id': 137268, 'name': 'Sūsangerd', 'cod': 200}",1660682210,Sūsangerd,IR,31.5608,48.1831,101.77,9.0,0.0,9.69
599,599,"{'coord': {'lon': -82.5271, 'lat': 33.194}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 83.93, 'feels_like': 86.88, 'temp_min': 78.91, 'temp_max': 85.51, 'pressure': 1012, 'humidity': 58, 'sea_level': 1012, 'grnd_level': 996}, 'visibility': 10000, 'wind': {'speed': 7.34, 'deg': 350, 'gust': 7.81}, 'clouds': {'all': 81}, 'dt': 1660682212, 'sys': {'type': 1, 'id': 2827, 'country': 'US', 'sunrise': 1660647223, 'sunset': 1660695319}, 'timezone': -14400, 'id': 4231997, 'name': 'Avera', 'cod': 200}",1660682212,Avera,US,33.194,-82.5271,83.93,58.0,81.0,7.34
600,600,"{'coord': {'lon': 167.7167, 'lat': -45.4167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 46.53, 'feels_like': 46.53, 'temp_min': 46.53, 'temp_max': 46.53, 'pressure': 1016, 'humidity': 98, 'sea_level': 1016, 'grnd_level': 990}, 'visibility': 9727, 'wind': {'speed': 1.21, 'deg': 23, 'gust': 2.39}, 'clouds': {'all': 100}, 'dt': 1660682213, 'sys': {'country': 'NZ', 'sunrise': 1660679115, 'sunset': 1660716103}, 'timezone': 43200, 'id': 2181625, 'name': 'Te Anau', 'cod': 200}",1660682213,Te Anau,NZ,-45.4167,167.7167,46.53,98.0,100.0,1.21
601,601,"{'coord': {'lon': 7.1278, 'lat': 43.5624}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 76.3, 'feels_like': 77.49, 'temp_min': 74.84, 'temp_max': 77.14, 'pressure': 1010, 'humidity': 82}, 'visibility': 10000, 'wind': {'speed': 2.3, 'deg': 0}, 'clouds': {'all': 0}, 'dt': 1660682050, 'sys': {'type': 1, 'id': 6507, 'country': 'FR', 'sunrise': 1660624633, 'sunset': 1660674881}, 'timezone': 7200, 'id': 3037456, 'name': 'Antibes', 'cod': 200}",1660682050,Antibes,FR,43.5624,7.1278,76.3,82.0,0.0,2.3
602,602,"{'coord': {'lon': 175.5153, 'lat': -41.4122}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 51.33, 'feels_like': 50.45, 'temp_min': 51.33, 'temp_max': 51.33, 'pressure': 1022, 'humidity': 91, 'sea_level': 1022, 'grnd_level': 992}, 'visibility': 10000, 'wind': {'speed': 8.57, 'deg': 38, 'gust': 22.1}, 'rain': {'1h': 0.52}, 'clouds': {'all': 100}, 'dt': 1660682217, 'sys': {'country': 'NZ', 'sunrise': 1660676813, 'sunset': 1660714662}, 'timezone': 43200, 'id': 2206874, 'name': 'Waipawa', 'cod': 200}",1660682217,Waipawa,NZ,-41.4122,175.5153,51.33,91.0,100.0,8.57
603,603,"{'coord': {'lon': 92.2658, 'lat': 57.6267}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 47.48, 'feels_like': 43.34, 'temp_min': 47.48, 'temp_max': 47.48, 'pressure': 1008, 'humidity': 97, 'sea_level': 1008, 'grnd_level': 988}, 'visibility': 10000, 'wind': {'speed': 8.88, 'deg': 235, 'gust': 19.46}, 'clouds': {'all': 100}, 'dt': 1660682219, 'sys': {'country': 'RU', 'sunrise': 1660688350, 'sunset': 1660743079}, 'timezone': 25200, 'id': 1494941, 'name': 'Pirovskoye', 'cod': 200}",1660682219,Pirovskoye,RU,57.6267,92.2658,47.48,97.0,100.0,8.88
604,604,"{'coord': {'lon': 140.65, 'lat': 41.8167}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 66.92, 'feels_like': 67.44, 'temp_min': 66.92, 'temp_max': 66.92, 'pressure': 1007, 'humidity': 88, 'sea_level': 1007, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 4.76, 'deg': 317, 'gust': 7.23}, 'clouds': {'all': 5}, 'dt': 1660682221, 'sys': {'country': 'JP', 'sunrise': 1660679231, 'sunset': 1660728977}, 'timezone': 32400, 'id': 2129766, 'name': 'Kamiiso', 'cod': 200}",1660682221,Kamiiso,JP,41.8167,140.65,66.92,88.0,5.0,4.76
605,605,"{'coord': {'lon': 42.7072, 'lat': 62.8551}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 63.59, 'feels_like': 63.36, 'temp_min': 63.59, 'temp_max': 63.59, 'pressure': 1024, 'humidity': 79, 'sea_level': 1024, 'grnd_level': 1021}, 'visibility': 10000, 'wind': {'speed': 3.22, 'deg': 201, 'gust': 3.51}, 'clouds': {'all': 59}, 'dt': 1660682222, 'sys': {'country': 'RU', 'sunrise': 1660612236, 'sunset': 1660670201}, 'timezone': 10800, 'id': 577240, 'name': 'Dvinskoy Bereznik', 'cod': 200}",1660682222,Dvinskoy Bereznik,RU,62.8551,42.7072,63.59,79.0,59.0,3.22
606,606,"{'coord': {'lon': -115.2419, 'lat': 36.0252}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 94.59, 'feels_like': 93.13, 'temp_min': 93.38, 'temp_max': 97.3, 'pressure': 1013, 'humidity': 28}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 0}, 'clouds': {'all': 40}, 'dt': 1660682224, 'sys': {'type': 1, 'id': 4664, 'country': 'US', 'sunrise': 1660654822, 'sunset': 1660703421}, 'timezone': -25200, 'id': 5503766, 'name': 'Enterprise', 'cod': 200}",1660682224,Enterprise,US,36.0252,-115.2419,94.59,28.0,40.0,5.75
607,607,"{'coord': {'lon': 96.11, 'lat': 52.4675}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 38.26, 'feels_like': 38.26, 'temp_min': 38.26, 'temp_max': 38.26, 'pressure': 1015, 'humidity': 94, 'sea_level': 1015, 'grnd_level': 910}, 'visibility': 10000, 'wind': {'speed': 1.12, 'deg': 242, 'gust': 1.19}, 'clouds': {'all': 18}, 'dt': 1660682226, 'sys': {'country': 'RU', 'sunrise': 1660688458, 'sunset': 1660741126}, 'timezone': 25200, 'id': 1489401, 'name': 'Toora-Khem', 'cod': 200}",1660682226,Toora-Khem,RU,52.4675,96.11,38.26,94.0,18.0,1.12
608,608,"{'coord': {'lon': 98.3332, 'lat': 7.9178}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 85.89, 'feels_like': 98.49, 'temp_min': 82.22, 'temp_max': 86.76, 'pressure': 1007, 'humidity': 82}, 'visibility': 10000, 'wind': {'speed': 13.91, 'deg': 275, 'gust': 18.5}, 'clouds': {'all': 100}, 'dt': 1660682228, 'sys': {'type': 2, 'id': 2036347, 'country': 'TH', 'sunrise': 1660691991, 'sunset': 1660736526}, 'timezone': 25200, 'id': 1153035, 'name': 'Kathu', 'cod': 200}",1660682228,Kathu,TH,7.9178,98.3332,85.89,82.0,100.0,13.91
609,609,"{'coord': {'lon': -78.7594, 'lat': -3.8278}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 80.13, 'feels_like': 82.67, 'temp_min': 80.13, 'temp_max': 80.13, 'pressure': 1009, 'humidity': 66, 'sea_level': 1009, 'grnd_level': 922}, 'visibility': 10000, 'wind': {'speed': 2.24, 'deg': 111, 'gust': 3.36}, 'rain': {'1h': 0.17}, 'clouds': {'all': 80}, 'dt': 1660682230, 'sys': {'country': 'EC', 'sunrise': 1660648785, 'sunset': 1660691948}, 'timezone': -18000, 'id': 3650053, 'name': 'Yantzaza', 'cod': 200}",1660682230,Yantzaza,EC,-3.8278,-78.7594,80.13,66.0,80.0,2.24
610,610,"{'coord': {'lon': 17.0568, 'lat': 12.3807}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 74.43, 'feels_like': 75.52, 'temp_min': 74.43, 'temp_max': 74.43, 'pressure': 1013, 'humidity': 84, 'sea_level': 1013, 'grnd_level': 979}, 'visibility': 10000, 'wind': {'speed': 9.82, 'deg': 270, 'gust': 23.53}, 'clouds': {'all': 73}, 'dt': 1660682232, 'sys': {'country': 'TD', 'sunrise': 1660624824, 'sunset': 1660669925}, 'timezone': 3600, 'id': 2434985, 'name': 'Bokoro', 'cod': 200}",1660682232,Bokoro,TD,12.3807,17.0568,74.43,84.0,73.0,9.82
611,611,"{'coord': {'lon': -77.0636, 'lat': 26.5412}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 86.04, 'feels_like': 93.47, 'temp_min': 86.04, 'temp_max': 86.04, 'pressure': 1013, 'humidity': 66, 'sea_level': 1013, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 12.19, 'deg': 246, 'gust': 12.73}, 'clouds': {'all': 18}, 'dt': 1660682234, 'sys': {'country': 'BS', 'sunrise': 1660646452, 'sunset': 1660693468}, 'timezone': -14400, 'id': 3571913, 'name': 'Marsh Harbour', 'cod': 200}",1660682234,Marsh Harbour,BS,26.5412,-77.0636,86.04,66.0,18.0,12.19
612,612,"{'coord': {'lon': -77.7641, 'lat': 7.1053}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.91, 'feels_like': 86.49, 'temp_min': 81.91, 'temp_max': 81.91, 'pressure': 1009, 'humidity': 71, 'sea_level': 1009, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 6.44, 'deg': 267, 'gust': 8.05}, 'clouds': {'all': 58}, 'dt': 1660682236, 'sys': {'country': 'CO', 'sunrise': 1660647904, 'sunset': 1660692352}, 'timezone': -18000, 'id': 3680090, 'name': 'Juradó', 'cod': 200}",1660682236,Juradó,CO,7.1053,-77.7641,81.91,71.0,58.0,6.44
613,613,"{'coord': {'lon': -3.296, 'lat': 58.965}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 48.87, 'feels_like': 45.37, 'temp_min': 48.87, 'temp_max': 51.76, 'pressure': 1017, 'humidity': 81}, 'visibility': 10000, 'wind': {'speed': 8.01, 'deg': 354, 'gust': 14}, 'clouds': {'all': 100}, 'dt': 1660682237, 'sys': {'type': 2, 'id': 2004295, 'country': 'GB', 'sunrise': 1660624460, 'sunset': 1660680056}, 'timezone': 3600, 'id': 2636638, 'name': 'Stromness', 'cod': 200}",1660682237,Stromness,GB,58.965,-3.296,48.87,81.0,100.0,8.01
614,614,"{'coord': {'lon': 167.55, 'lat': -13.8833}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 79.9, 'feels_like': 79.9, 'temp_min': 79.9, 'temp_max': 79.9, 'pressure': 1012, 'humidity': 79, 'sea_level': 1012, 'grnd_level': 1000}, 'visibility': 10000, 'wind': {'speed': 11.79, 'deg': 0, 'gust': 14.14}, 'clouds': {'all': 45}, 'dt': 1660682239, 'sys': {'country': 'VU', 'sunrise': 1660676659, 'sunset': 1660718639}, 'timezone': 39600, 'id': 2134814, 'name': 'Sola', 'cod': 200}",1660682239,Sola,VU,-13.8833,167.55,79.9,79.0,45.0,11.79
615,615,"{'coord': {'lon': 46.5825, 'lat': 44.3861}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 81.63, 'feels_like': 82.65, 'temp_min': 81.63, 'temp_max': 81.63, 'pressure': 1008, 'humidity': 52, 'sea_level': 1008, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 13.62, 'deg': 120, 'gust': 31.16}, 'clouds': {'all': 0}, 'dt': 1660682241, 'sys': {'country': 'RU', 'sunrise': 1660615055, 'sunset': 1660665523}, 'timezone': 10800, 'id': 868355, 'name': 'Kochubey', 'cod': 200}",1660682241,Kochubey,RU,44.3861,46.5825,81.63,52.0,0.0,13.62
616,616,"{'coord': {'lon': 54.0924, 'lat': 17.0151}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77.09, 'feels_like': 78.93, 'temp_min': 77.09, 'temp_max': 77.09, 'pressure': 1004, 'humidity': 94}, 'visibility': 7000, 'wind': {'speed': 3.44, 'deg': 60}, 'clouds': {'all': 100}, 'dt': 1660682243, 'sys': {'type': 1, 'id': 7562, 'country': 'OM', 'sunrise': 1660702050, 'sunset': 1660747700}, 'timezone': 14400, 'id': 286621, 'name': 'Salalah', 'cod': 200}",1660682243,Salalah,OM,17.0151,54.0924,77.09,94.0,100.0,3.44
617,617,"{'coord': {'lon': 122.4989, 'lat': -3.945}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 72.75, 'feels_like': 74.01, 'temp_min': 72.75, 'temp_max': 72.75, 'pressure': 1012, 'humidity': 91, 'sea_level': 1012, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 1.45, 'deg': 357, 'gust': 2.04}, 'clouds': {'all': 99}, 'dt': 1660682245, 'sys': {'country': 'ID', 'sunrise': 1660686883, 'sunset': 1660730037}, 'timezone': 28800, 'id': 1640344, 'name': 'Kendari', 'cod': 200}",1660682245,Kendari,ID,-3.945,122.4989,72.75,91.0,99.0,1.45
618,618,"{'coord': {'lon': 121.655, 'lat': 31.8111}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 83.93, 'feels_like': 96.53, 'temp_min': 83.93, 'temp_max': 83.93, 'pressure': 1005, 'humidity': 90, 'sea_level': 1005, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 2.57, 'deg': 76, 'gust': 2.89}, 'clouds': {'all': 89}, 'dt': 1660682247, 'sys': {'type': 2, 'id': 2041569, 'country': 'CN', 'sunrise': 1660684755, 'sunset': 1660732569}, 'timezone': 28800, 'id': 1806840, 'name': 'Huilong', 'cod': 200}",1660682247,Huilong,CN,31.8111,121.655,83.93,90.0,89.0,2.57
619,619,"{'coord': {'lon': 117.6556, 'lat': 24.5133}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 82.33, 'feels_like': 92.21, 'temp_min': 82.33, 'temp_max': 82.33, 'pressure': 1007, 'humidity': 89, 'sea_level': 1007, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 1.19, 'deg': 303, 'gust': 1.36}, 'clouds': {'all': 92}, 'dt': 1660682161, 'sys': {'type': 1, 'id': 9649, 'country': 'CN', 'sunrise': 1660686282, 'sunset': 1660732962}, 'timezone': 28800, 'id': 1785018, 'name': 'Zhangzhou', 'cod': 200}",1660682161,Zhangzhou,CN,24.5133,117.6556,82.33,89.0,92.0,1.19
620,620,"{'cod': '404', 'message': 'city not found'}",NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0
621,621,"{'coord': {'lon': -53.1147, 'lat': 48.6499}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 60.44, 'feels_like': 60.04, 'temp_min': 60.44, 'temp_max': 60.44, 'pressure': 1025, 'humidity': 82, 'sea_level': 1025, 'grnd_level': 1025}, 'visibility': 10000, 'wind': {'speed': 8.7, 'deg': 102, 'gust': 11.52}, 'clouds': {'all': 100}, 'dt': 1660682252, 'sys': {'country': 'CA', 'sunrise': 1660638427, 'sunset': 1660689999}, 'timezone': -9000, 'id': 5905393, 'name': 'Bonavista', 'cod': 200}",1660682252,Bonavista,CA,48.6499,-53.1147,60.44,82.0,100.0,8.7
622,622,"{'cod': '404', 'message': 'city not found'}",NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0
623,623,"{'coord': {'lon': -9.4215, 'lat': 38.6979}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 67.95, 'feels_like': 67.82, 'temp_min': 66.43, 'temp_max': 69.66, 'pressure': 1018, 'humidity': 72}, 'visibility': 10000, 'wind': {'speed': 24, 'deg': 340, 'gust': 0}, 'clouds': {'all': 40}, 'dt': 1660682039, 'sys': {'type': 2, 'id': 2021330, 'country': 'PT', 'sunrise': 1660629147, 'sunset': 1660678309}, 'timezone': 3600, 'id': 2269594, 'name': 'Cascais', 'cod': 200}",1660682039,Cascais,PT,38.6979,-9.4215,67.95,72.0,40.0,24.0
624,624,"{'coord': {'lon': -53.3681, 'lat': -33.5189}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 51.94, 'feels_like': 49.95, 'temp_min': 51.94, 'temp_max': 51.94, 'pressure': 1011, 'humidity': 66, 'sea_level': 1011, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 5.35, 'deg': 343, 'gust': 5.88}, 'clouds': {'all': 0}, 'dt': 1660682257, 'sys': {'country': 'BR', 'sunrise': 1660644656, 'sunset': 1660683891}, 'timezone': -10800, 'id': 3449747, 'name': 'Santa Vitória do Palmar', 'cod': 200}",1660682257,Santa Vitória do Palmar,BR,-33.5189,-53.3681,51.94,66.0,0.0,5.35
625,625,"{'coord': {'lon': -8.4694, 'lat': 54.2697}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 57.13, 'feels_like': 55.69, 'temp_min': 51.6, 'temp_max': 57.13, 'pressure': 1018, 'humidity': 67}, 'visibility': 10000, 'wind': {'speed': 14.97, 'deg': 350}, 'clouds': {'all': 0}, 'dt': 1660682259, 'sys': {'type': 1, 'id': 1555, 'country': 'IE', 'sunrise': 1660626753, 'sunset': 1660680246}, 'timezone': 3600, 'id': 2961423, 'name': 'Sligo', 'cod': 200}",1660682259,Sligo,IE,54.2697,-8.4694,57.13,67.0,0.0,14.97
626,626,"{'coord': {'lon': 109.6086, 'lat': 24.4058}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 78.53, 'feels_like': 80.31, 'temp_min': 78.53, 'temp_max': 78.53, 'pressure': 1004, 'humidity': 90, 'sea_level': 1004, 'grnd_level': 995}, 'visibility': 10000, 'wind': {'speed': 2.68, 'deg': 128, 'gust': 2.68}, 'clouds': {'all': 86}, 'dt': 1660682261, 'sys': {'country': 'CN', 'sunrise': 1660688221, 'sunset': 1660734884}, 'timezone': 28800, 'id': 1801850, 'name': 'Luorong', 'cod': 200}",1660682261,Luorong,CN,24.4058,109.6086,78.53,90.0,86.0,2.68
627,627,"{'coord': {'lon': -87.4653, 'lat': 13.8258}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 87.12, 'feels_like': 90.27, 'temp_min': 86.02, 'temp_max': 87.12, 'pressure': 1010, 'humidity': 52, 'sea_level': 1010, 'grnd_level': 977}, 'visibility': 10000, 'wind': {'speed': 6.26, 'deg': 174, 'gust': 6.62}, 'clouds': {'all': 92}, 'dt': 1660682263, 'sys': {'type': 1, 'id': 7102, 'country': 'HN', 'sunrise': 1660649820, 'sunset': 1660695092}, 'timezone': -21600, 'id': 3602852, 'name': 'Reitoca', 'cod': 200}",1660682263,Reitoca,HN,13.8258,-87.4653,87.12,52.0,92.0,6.26
628,628,"{'coord': {'lon': -87.7964, 'lat': 41.6681}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 80.71, 'feels_like': 81.12, 'temp_min': 75.9, 'temp_max': 84.27, 'pressure': 1009, 'humidity': 47}, 'visibility': 10000, 'wind': {'speed': 14.97, 'deg': 30}, 'clouds': {'all': 40}, 'dt': 1660682265, 'sys': {'type': 2, 'id': 2005920, 'country': 'US', 'sunrise': 1660647652, 'sunset': 1660697419}, 'timezone': -18000, 'id': 4905259, 'name': 'Palos Heights', 'cod': 200}",1660682265,Palos Heights,US,41.6681,-87.7964,80.71,47.0,40.0,14.97
629,629,"{'coord': {'lon': 95.1736, 'lat': 27.4825}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77.4, 'feels_like': 79.3, 'temp_min': 77.4, 'temp_max': 77.4, 'pressure': 1004, 'humidity': 95, 'sea_level': 1004, 'grnd_level': 991}, 'visibility': 10000, 'wind': {'speed': 1.66, 'deg': 104, 'gust': 2.75}, 'clouds': {'all': 99}, 'dt': 1660682267, 'sys': {'country': 'IN', 'sunrise': 1660691459, 'sunset': 1660738574}, 'timezone': 19800, 'id': 1274954, 'name': 'Chābua', 'cod': 200}",1660682267,Chābua,IN,27.4825,95.1736,77.4,95.0,99.0,1.66
630,630,"{'coord': {'lon': 145.9167, 'lat': -41.0667}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 45.77, 'feels_like': 43.2, 'temp_min': 45.77, 'temp_max': 45.77, 'pressure': 1017, 'humidity': 87, 'sea_level': 1017, 'grnd_level': 1014}, 'visibility': 10000, 'wind': {'speed': 5.08, 'deg': 250, 'gust': 6.08}, 'clouds': {'all': 99}, 'dt': 1660682269, 'sys': {'country': 'AU', 'sunrise': 1660683875, 'sunset': 1660721805}, 'timezone': 36000, 'id': 2173125, 'name': 'Burnie', 'cod': 200}",1660682269,Burnie,AU,-41.0667,145.9167,45.77,87.0,99.0,5.08
631,631,"{'coord': {'lon': 159.9667, 'lat': 59.1167}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 50.5, 'feels_like': 49.71, 'temp_min': 50.5, 'temp_max': 50.5, 'pressure': 998, 'humidity': 95, 'sea_level': 998, 'grnd_level': 963}, 'visibility': 10000, 'wind': {'speed': 12.44, 'deg': 178, 'gust': 20.31}, 'rain': {'1h': 0.36}, 'clouds': {'all': 100}, 'dt': 1660682270, 'sys': {'country': 'RU', 'sunrise': 1660671713, 'sunset': 1660727224}, 'timezone': 43200, 'id': 2122262, 'name': 'Palana', 'cod': 200}",1660682270,Palana,RU,59.1167,159.9667,50.5,95.0,100.0,12.44
632,632,"{'coord': {'lon': 142.4833, 'lat': -38.3833}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 47.28, 'feels_like': 42.84, 'temp_min': 47.28, 'temp_max': 47.28, 'pressure': 1017, 'humidity': 80, 'sea_level': 1017, 'grnd_level': 1014}, 'visibility': 10000, 'wind': {'speed': 9.53, 'deg': 6, 'gust': 18.43}, 'rain': {'1h': 0.2}, 'clouds': {'all': 100}, 'dt': 1660682272, 'sys': {'country': 'AU', 'sunrise': 1660684442, 'sunset': 1660722886}, 'timezone': 36000, 'id': 2144528, 'name': 'Warrnambool', 'cod': 200}",1660682272,Warrnambool,AU,-38.3833,142.4833,47.28,80.0,100.0,9.53
633,633,"{'coord': {'lon': 108.4833, 'lat': 22.75}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 81, 'feels_like': 88.25, 'temp_min': 81, 'temp_max': 81, 'pressure': 1004, 'humidity': 89, 'sea_level': 1004, 'grnd_level': 994}, 'visibility': 10000, 'wind': {'speed': 4.29, 'deg': 102, 'gust': 5.21}, 'clouds': {'all': 100}, 'dt': 1660682274, 'sys': {'type': 1, 'id': 9628, 'country': 'CN', 'sunrise': 1660688609, 'sunset': 1660735037}, 'timezone': 28800, 'id': 1798480, 'name': 'Pumiao', 'cod': 200}",1660682274,Pumiao,CN,22.75,108.4833,81.0,89.0,100.0,4.29
